city,city_ascii,country,latitude,longitude,population
Mweka,Mweka,Congo (Kinshasa),-4.8396,21.57,50675
Jutiapa,Jutiapa,Guatemala,14.29,-89.9,50681
Mahalapye,Mahalapye,Botswana,-23.1,26.82,50744
Campobasso,Campobasso,Italy,41.563,14.656,50762
Ye,Ye,Burma,15.2533,97.8679,50798
Coral Gables,Coral Gables,United States,25.7037,-80.2715,50815
Minot,Minot,United States,48.2375,-101.2779,50845
Kyshtym,Kyshtym,Russia,55.7,60.5595,50911
Burien,Burien,United States,47.4761,-122.3393,50997
Kyustendil,Kyustendil,Bulgaria,42.2843,22.6911,51067
Jinotega,Jinotega,Nicaragua,13.091,-86,51073
Nyeri,Nyeri,Kenya,-0.417,36.951,51084
Séguéla,Seguela,C𴥠DӉvoire,7.9504,-6.67,51157
Parker,Parker,United States,39.5075,-104.7746,51163
Vejle,Vejle,Denmark,55.709,9.535,51177
Tulun,Tulun,Russia,54.5653,100.5654,51330
Tarma,Tarma,Peru,-11.41,-75.73,51350
Edina,Edina,United States,44.8913,-93.3602,51350
Jendouba,Jendouba,Tunisia,36.5,8.75,51408
Aliso Viejo,Aliso Viejo,United States,33.5792,-117.729,51424
Tefé,Tefe,Brazil,-3.36,-64.7,51437
New Bern,New Bern,United States,35.0956,-77.0723,51491
Itacoatiara,Itacoatiara,Brazil,-3.14,-58.44,51509
Emden,Emden,Germany,53.3667,7.2167,51526
Tucupita,Tucupita,Venezuela,9.0605,-62.06,51534
Maha Sarakham,Maha Sarakham,Thailand,16.184,103.298,51584
Hinesville,Hinesville,United States,31.8269,-81.6216,51673
Kentwood,Kentwood,United States,42.8852,-85.5925,51689
Hoffman Estates,Hoffman Estates,United States,42.0638,-88.1463,51738
Oak Park,Oak Park,United States,41.8872,-87.7899,51774
Florissant,Florissant,United States,38.7996,-90.3269,51776
Glendora,Glendora,United States,34.1449,-117.8466,51851
Gwadar,Gwadar,Pakistan,25.139,62.3286,51901
Tigard,Tigard,United States,45.4243,-122.7827,51902
Usulután,Usulutan,El Salvador,13.346,-88.432,51910
Sierra Vista,Sierra Vista,United States,31.5631,-110.3153,51927
Chilliwack,Chilliwack,Canada,49.1666,-121.95,51942
Chambersburg,Chambersburg,United States,39.9315,-77.6556,51948
Apple Valley,Apple Valley,United States,44.7456,-93.2006,51957
Grapevine,Grapevine,United States,32.9343,-97.0744,51971
Batatais,Batatais,Brazil,-20.89,-47.59,51976
Walvis Bay,Walvis Bay,Namibia,-22.9575,14.5053,52058
Kimry,Kimry,Russia,56.8691,37.3444,52070
Nyagan,Nyagan,Russia,62.1465,65.3814,52137
Pinellas Park,Pinellas Park,United States,27.8586,-82.7075,52137
Tayshet,Tayshet,Russia,55.9277,97.9877,52184
Whangarei,Whangarei,New Zealand,-35.7256,174.323,52200
Basankusu,Basankusu,Congo (Kinshasa),1.2337,19.8,52216
Placentia,Placentia,United States,33.8807,-117.8553,52228
Palm Desert,Palm Desert,United States,33.7378,-116.3696,52231
Naryn,Naryn,Kyrgyzstan,41.4263,75.9911,52300
Hamilton,Hamilton,Bermuda,32.2942,-64.7839,52320
Fredericton,Fredericton,Canada,45.95,-66.6333,52337
Minnetonka,Minnetonka,United States,44.9324,-93.4601,52369
Bozeman,Bozeman,United States,45.6828,-111.0545,52391
Barra do Garças,Barra do Garcas,Brazil,-15.8796,-52.26,52398
Andradina,Andradina,Brazil,-20.9096,-51.3799,52406
Mérida,Merida,Spain,38.912,-6.338,52423
Tromsø,Tromso,Norway,69.6351,18.992,52436
Brookhaven,Brookhaven,United States,33.8746,-84.3315,52444
Bundaberg,Bundaberg,Australia,-24.8791,152.3509,52472
Pursat,Pursat,Cambodia,12.5337,103.9167,52476
Peabody,Peabody,United States,42.5335,-70.9724,52491
Jaén,Jaen,Peru,-5.7096,-78.81,52493
Thongwa,Thongwa,Burma,16.7547,96.5193,52496
Perth Amboy,Perth Amboy,United States,40.5204,-74.2724,52499
Porirua,Porirua,New Zealand,-41.1219,174.8524,52500
New Plymouth,New Plymouth,New Zealand,-39.0556,174.0748,52500
Puerto Ayacucho,Puerto Ayacucho,Venezuela,5.6639,-67.6236,52526
Mongu,Mongu,Zambia,-15.2796,23.12,52534
City of Milford (balance),City of Milford (balance),United States,41.2253,-73.0624,52536
DeSoto,DeSoto,United States,32.5992,-96.8634,52599
Leesburg,Leesburg,United States,39.1057,-77.5543,52607
Siena,Siena,Italy,43.317,11.35,52625
Bloomsburg,Bloomsburg,United States,41.0027,-76.4561,52637
Krasnokamsk,Krasnokamsk,Russia,58.0747,55.7443,52689
Slobozia,Slobozia,Romania,44.57,27.382,52693
Lorica,Lorica,Colombia,9.2419,-75.816,52771
Port Shepstone,Port Shepstone,South Africa,-30.7195,30.46,52793
Lenexa,Lenexa,United States,38.9608,-94.802,52903
Livny,Livny,Russia,52.4248,37.6044,52915
Crateús,Crateus,Brazil,-5.1656,-40.666,52933
Arrecife,Arrecife,Spain,28.969,-13.5378,52944
Mercedes,Mercedes,Argentina,-34.66,-59.44,52949
Alexandroupoli,Alexandroupoli,Greece,40.8486,25.8744,52979
West Sacramento,West Sacramento,United States,38.5556,-121.5504,52981
Lompoc,Lompoc,United States,34.6617,-120.4714,53062
Beaufort,Beaufort,United States,32.4487,-80.7102,53086
Banes,Banes,Cuba,20.9629,-75.7186,53104
Turnovo,Turnovo,Bulgaria,43.0862,25.6555,53115
Caldwell,Caldwell,United States,43.6458,-116.6595,53149
Revere,Revere,United States,42.4188,-71.004,53157
Camaquã,Camaqua,Brazil,-30.8396,-51.81,53169
Tingo María,Tingo Maria,Peru,-9.2896,-75.99,53177
Qingan,Qingan,China,46.8719,127.5118,53206
Southaven,Southaven,United States,34.9514,-89.9787,53214
Taxco,Taxco,Mexico,18.5704,-99.62,53217
St.-Brieuc,St.-Brieuc,France,48.5167,-2.7833,53223
Registro,Registro,Brazil,-24.49,-47.84,53273
Katerini,Katerini,Greece,40.2723,22.5025,53293
Coari,Coari,Brazil,-4.08,-63.13,53305
Yucaipa,Yucaipa,United States,34.0335,-117.0426,53309
West New York,West New York,United States,40.7856,-74.0093,53343
Joensuu,Joensuu,Finland,62.6,29.7666,53388
Río Tercero,Rio Tercero,Argentina,-32.1796,-64.12,53389
Wheaton,Wheaton,United States,41.856,-88.1083,53389
Supham Buri,Supham Buri,Thailand,14.471,100.129,53399
Twin Falls,Twin Falls,United States,42.5631,-114.4637,53412
Ilo,Ilo,Peru,-17.64,-71.34,53476
Bellevue,Bellevue,United States,41.1536,-95.9357,53505
Buguruslan,Buguruslan,Russia,53.663,52.433,53511
Lewiston,Lewiston,United States,46.3936,-116.9935,53520
Grand Island,Grand Island,United States,40.9214,-98.3585,53556
Pamplona,Pamplona,Colombia,7.3904,-72.66,53587
Charikar,Charikar,Afghanistan,35.0183,69.1679,53676
Upata,Upata,Venezuela,8.0204,-62.41,53685
San Pedro de las Colonias,San Pedro de las Colonias,Mexico,25.7592,-102.9827,53688
Elyria,Elyria,United States,41.3761,-82.1063,53715
Yevlax,Yevlax,Azerbaijan,40.6172,47.15,53716
Bắc Giang,Bac Giang,Vietnam,21.267,106.2,53728
Markala,Markala,Mali,13.6704,-6.07,53738
Palm Beach Gardens,Palm Beach Gardens,United States,26.8489,-80.1654,53778
Vyshnniy Volochek,Vyshnniy Volochek,Russia,57.583,34.5631,53800
Bijar,Bijar,Iran,35.8741,47.5937,53871
Jihlava,Jihlava,Czechia,49.4004,15.5833,53921
Severomorsk,Severomorsk,Russia,69.0731,33.4231,53921
Chicoutimi,Chicoutimi,Canada,48.4333,-71.0667,53940
Azul,Azul,Argentina,-36.7796,-59.87,53941
Chiquinquirá,Chiquinquira,Colombia,5.6204,-73.8199,53975
Ruteng,Ruteng,Indonesia,-8.6118,120.4698,53976
Andorra,Andorra,Andorra,42.5,1.5165,53998
Nuevitas,Nuevitas,Cuba,21.5456,-77.2644,54022
Delano,Delano,United States,35.767,-119.2637,54030
Cathedral City,Cathedral City,United States,33.8363,-116.4662,54056
Eagle Pass,Eagle Pass,United States,28.7118,-100.4832,54091
Illichivsk,Illichivsk,Ukraine,46.3,30.6666,54102
Aveiro,Aveiro,Portugal,40.641,-8.651,54162
Mount Prospect,Mount Prospect,United States,42.0653,-87.937,54171
Brunswick,Brunswick,United States,31.145,-81.474,54213
Normal,Normal,United States,40.522,-88.9877,54264
Ash Shihr,Ash Shihr,Yemen,14.7593,49.6092,54274
Tacuarembó,Tacuarembo,Uruguay,-31.71,-55.98,54277
Mocambique,Mocambique,Mozambique,-15.0399,40.6822,54315
Krasnokamensk,Krasnokamensk,Russia,50.0665,118.0265,54316
Ajaccio,Ajaccio,France,41.9271,8.7283,54364
Hoboken,Hoboken,United States,40.7452,-74.0279,54379
Blue Springs,Blue Springs,United States,39.0124,-94.2722,54431
Penápolis,Penapolis,Brazil,-21.41,-50.08,54477
Rosemead,Rosemead,United States,34.0688,-118.0823,54500
Chivilcoy,Chivilcoy,Argentina,-34.9,-60.04,54514
West Haven,West Haven,United States,41.2738,-72.9669,54516
Moquegua,Moquegua,Peru,-17.19,-70.94,54517
El Banco,El Banco,Colombia,9.0003,-73.98,54522
Arroyo Grande,Arroyo Grande,United States,35.1243,-120.5849,54542
Ningan,Ningan,China,44.3313,129.4659,54636
Lake Havasu City,Lake Havasu City,United States,34.5006,-114.3115,54662
Colton,Colton,United States,34.0538,-117.3254,54712
Juigalpa,Juigalpa,Nicaragua,12.11,-85.38,54731
Euless,Euless,United States,32.8507,-97.0798,54769
Fond du Lac,Fond du Lac,United States,43.7719,-88.4396,54811
Nuevo Casas Grandes,Nuevo Casas Grandes,Mexico,30.4185,-107.9119,54826
Huntersville,Huntersville,United States,35.4055,-80.8741,54839
Tarbes,Tarbes,France,43.2333,0.0833,54854
Commerce City,Commerce City,United States,39.8638,-104.8434,54869
Paramount,Paramount,United States,33.8976,-118.1651,54909
Caicó,Caico,Brazil,-6.4596,-37.1,54934
Highland,Highland,United States,34.1113,-117.1653,54939
Richland,Richland,United States,46.2828,-119.2939,54989
Ithaca,Ithaca,United States,42.4442,-76.5032,54992
Karlovac,Karlovac,Croatia,45.4872,15.5478,55063
Marzuq,Marzuq,Libya,25.9044,13.8972,55071
Williamsport,Williamsport,United States,41.2398,-77.0371,55100
Kalasin,Kalasin,Thailand,16.428,103.509,55102
Abancay,Abancay,Peru,-13.6396,-72.89,55111
Tadmur,Tadmur,Syria,34.5504,38.2833,55111
Cartersville,Cartersville,United States,34.1631,-84.8007,55195
Kribi,Kribi,Cameroon,2.9404,9.91,55224
Cape Girardeau,Cape Girardeau,United States,37.3107,-89.5595,55253
São José de Ribamar,Sao Jose de Ribamar,Brazil,-2.55,-44.07,55265
Grants Pass,Grants Pass,United States,42.4334,-123.3318,55265
Hazleton,Hazleton,United States,40.9504,-75.9724,55301
Kettering,Kettering,United States,39.6956,-84.1495,55306
Shoreline,Shoreline,United States,47.7563,-122.3425,55333
Concórdia,Concordia,Brazil,-27.23,-52.03,55367
Nakhon Phanom,Nakhon Phanom,Thailand,17.3945,104.7695,55377
Wagga Wagga,Wagga Wagga,Australia,-35.1222,147.34,55381
Placetas,Placetas,Cuba,22.3158,-79.6555,55408
Xinqing,Xinqing,China,48.2363,129.5059,55415
São Gabriel,Sao Gabriel,Brazil,-30.32,-54.32,55434
Watertown,Watertown,United States,43.9734,-75.9094,55436
Brive,Brive,France,45.1504,1.5333,55448
Maldonado,Maldonado,Uruguay,-34.91,-54.96,55478
Melo,Melo,Uruguay,-32.3595,-54.18,55494
Vyazma,Vyazma,Russia,55.2122,34.2918,55500
Gelendzhik,Gelendzhik,Russia,44.5748,38.0644,55508
Arqalyq,Arqalyq,Kazakhstan,50.2418,66.8976,55521
Hempstead,Hempstead,United States,40.7043,-73.6193,55555
Évora,Evora,Portugal,38.56,-7.906,55620
Sayanogorsk,Sayanogorsk,Russia,53.0894,91.4004,55642
Estância,Estancia,Brazil,-11.2696,-37.45,55654
Halmstad,Halmstad,Sweden,56.6718,12.8556,55657
Parachinar,Parachinar,Pakistan,33.8992,70.1008,55685
Bradenton,Bradenton,United States,27.49,-82.5746,55687
Umm Ruwaba,Umm Ruwaba,Sudan,12.9104,31.2,55742
Berwyn,Berwyn,United States,41.8433,-87.7909,55748
Dearborn Heights,Dearborn Heights,United States,42.3164,-83.2769,55761
Ełk,Elk,Poland,53.8337,22.35,55769
Itapipoca,Itapipoca,Brazil,-3.4995,-39.58,55784
Kingston,Kingston,United States,41.9295,-73.9968,55793
Changling,Changling,China,44.27,123.99,55841
Seres,Seres,Greece,41.086,23.5497,55886
Lautoka,Lautoka,Fiji,-17.6161,177.4666,55894
Bungoma,Bungoma,Kenya,0.5704,34.56,55962
Nova Viçosa,Nova Vicosa,Brazil,-17.88,-39.37,55980
Chicopee,Chicopee,United States,42.1764,-72.5719,55991
Novato,Novato,United States,38.092,-122.5576,56004
Nizhnyaya Tura,Nizhnyaya Tura,Russia,58.6436,59.7983,56084
Paita,Paita,Peru,-5.09,-81.12,56151
Hof,Hof,Germany,50.317,11.9167,56153
Rotorua,Rotorua,New Zealand,-38.1317,176.2483,56200
East Stroudsburg,East Stroudsburg,United States,41.0023,-75.1779,56230
Oak Lawn,Oak Lawn,United States,41.7139,-87.7528,56257
Zouirat,Zouirat,Mauritania,22.7304,-12.4833,56345
Pol-e Khomri,Pol-e Khomri,Afghanistan,35.9511,68.7011,56369
Alxa Zuoqi,Alxa Zuoqi,China,38.839,105.6686,56387
Formiga,Formiga,Brazil,-20.46,-45.43,56404
Magong,Magong,Taiwan,23.5667,119.5833,56435
Walla Walla,Walla Walla,United States,46.0678,-118.3364,56509
Kaga Bandoro,Kaga Bandoro,Central African Republic,6.9804,19.18,56520
Fountain Valley,Fountain Valley,United States,33.7105,-117.9514,56529
Greenwood,Greenwood,United States,39.6019,-86.1073,56545
Janaúba,Janauba,Brazil,-15.7996,-43.31,56572
Tikrit,Tikrit,Iraq,34.597,43.677,56591
Garzón,Garzon,Colombia,2.2104,-75.65,56603
Puerto Barrios,Puerto Barrios,Guatemala,15.7175,-88.5927,56605
Pittsfield,Pittsfield,United States,42.4517,-73.2605,56628
Eger,Eger,Hungary,47.895,20.383,56647
Smyrna,Smyrna,United States,33.864,-84.5169,56664
Ridder,Ridder,Kazakhstan,50.3554,83.5149,56756
Vacaria,Vacaria,Brazil,-28.4996,-50.94,56765
Diamond Bar,Diamond Bar,United States,33.9992,-117.8161,56793
Jijiga,Jijiga,Ethiopia,9.3504,42.79,56821
Serrinha,Serrinha,Brazil,-11.6496,-39.01,56829
Tinley Park,Tinley Park,United States,41.5671,-87.8049,56831
Taunton,Taunton,United States,41.9036,-71.0943,56843
Los Andes,Los Andes,Chile,-32.8296,-70.6,56859
Cruzeiro do Sul,Cruzeiro do Sul,Brazil,-7.63,-72.67,56862
Kitgum,Kitgum,Uganda,3.3004,32.87,56891
Adrar,Adrar,Algeria,27.87,-0.29,56910
New Brunswick,New Brunswick,United States,40.487,-74.445,56910
Rodos,Rodos,Greece,36.4412,28.2225,56969
Roslavl,Roslavl,Russia,53.9509,32.8604,56971
Vaasa,Vaasa,Finland,63.1,21.6,57014
General Pico,General Pico,Argentina,-35.6596,-63.77,57029
Hendersonville,Hendersonville,United States,36.3063,-86.5997,57050
Mafetang,Mafetang,Lesotho,-29.8166,27.25,57059
Puntarenas,Puntarenas,Costa Rica,9.9702,-84.8336,57102
Al Mafraq,Al Mafraq,Jordan,32.2833,36.2333,57118
Arcoverde,Arcoverde,Brazil,-8.42,-37.07,57163
Bragança,Braganca,Brazil,-1.05,-46.77,57163
Titusville,Titusville,United States,28.5725,-80.8193,57193
Punta Alta,Punta Alta,Argentina,-38.88,-62.08,57209
Medford,Medford,United States,42.4234,-71.1087,57213
Saint Peters,Saint Peters,United States,38.7825,-90.6061,57289
Midwest City,Midwest City,United States,35.463,-97.371,57305
Caborca,Caborca,Mexico,30.7161,-112.1642,57357
Cheremkhovo,Cheremkhovo,Russia,53.1588,103.0739,57395
Kentau,Kentau,Kazakhstan,43.5165,68.5199,57408
Manhattan,Manhattan,United States,39.1883,-96.605,57442
Stepanakert,Stepanakert,Azerbaijan,39.8156,46.752,57473
Middletown,Middletown,United States,41.4458,-74.4228,57478
Picos,Picos,Brazil,-7.08,-41.44,57495
Carson City,Carson City,United States,39.1512,-119.7474,57522
Timbaúba,Timbauba,Brazil,-7.4996,-35.32,57534
Casa Grande,Casa Grande,United States,32.907,-111.7623,57635
Castle Rock,Castle Rock,United States,39.3761,-104.8536,57666
Tiznit,Tiznit,Morocco,29.7104,-9.74,57705
Linares,Linares,Mexico,24.8604,-99.57,57731
Hot Springs,Hot Springs,United States,34.4915,-93.0488,57744
Qunghirot,Qunghirot,Uzbekistan,43.0704,58.9,57758
Lop Buri,Lop Buri,Thailand,14.804,100.6186,57761
Suileng,Suileng,China,47.246,127.106,57789
Napier,Napier,New Zealand,-39.49,176.9265,57800
Santee,Santee,United States,32.8555,-116.9848,57834
Angoche,Angoche,Mozambique,-16.23,39.91,57835
Margate,Margate,United States,26.2465,-80.2119,57870
Borovichi,Borovichi,Russia,58.3978,33.8974,57887
Allanmyo,Allanmyo,Burma,19.3783,95.2279,57897
Doral,Doral,United States,25.815,-80.3565,57947
Ushuaia,Ushuaia,Argentina,-54.79,-68.31,58028
Hai Duong,Hai Duong,Vietnam,20.942,106.331,58030
Staunton,Staunton,United States,38.1593,-79.0608,58077
Ariquemes,Ariquemes,Brazil,-9.9396,-63.08,58096
Des Plaines,Des Plaines,United States,42.0343,-87.9008,58141
Rundu,Rundu,Namibia,-17.92,19.7499,58172
Agen,Agen,France,44.2004,0.6333,58223
Kırklareli,Kirklareli,Turkey,41.743,27.226,58223
White Plains,White Plains,United States,41.022,-73.7548,58241
San Andrés,San Andres,Colombia,12.5621,-81.6903,58257
Korçë,Korce,Albania,40.6167,20.7667,58259
Bondoukou,Bondoukou,C𴥠DӉvoire,8.0304,-2.8,58297
Chaiyaphum,Chaiyaphum,Thailand,15.804,102.0386,58350
Bowie,Bowie,United States,38.9577,-76.7421,58393
Columbus,Columbus,United States,39.2094,-85.9178,58406
San Pedro,San Pedro,Argentina,-24.2196,-64.87,58430
Jefferson City,Jefferson City,United States,38.5677,-92.1757,58439
Arcadia,Arcadia,United States,34.1342,-118.0373,58523
Aketi,Aketi,Congo (Kinshasa),2.7405,23.78,58601
Sanford,Sanford,United States,28.7892,-81.276,58605
Embu,Embu,Kenya,-0.5196,37.45,58620
Bartlett,Bartlett,United States,35.2337,-89.8195,58622
Ankeny,Ankeny,United States,41.7279,-93.6033,58627
Lewiston,Lewiston,United States,44.0915,-70.1681,58664
Arsenyev,Arsenyev,Russia,44.1623,133.2823,58700
Kamphaeng Phet,Kamphaeng Phet,Thailand,16.473,99.529,58787
Tezpur,Tezpur,India,26.6338,92.8,58851
Orland Park,Orland Park,United States,41.6075,-87.8618,58862
Guanambi,Guanambi,Brazil,-14.2296,-42.79,58877
Huntington Park,Huntington Park,United States,33.98,-118.2167,58879
Telêmaco Borba,Telemaco Borba,Brazil,-24.33,-50.62,58880
Solnechnogorsk,Solnechnogorsk,Russia,56.1807,36.9809,58891
Mikhaylovka,Mikhaylovka,Russia,50.0679,43.2175,58898
San Rafael,San Rafael,United States,37.9905,-122.5222,58954
Kabinda,Kabinda,Congo (Kinshasa),-6.1296,24.48,59004
Royal Oak,Royal Oak,United States,42.5084,-83.1539,59006
San Francisco,San Francisco,Argentina,-31.43,-62.09,59062
Mt. Hagen,Mt. Hagen,Papua New Guinea,-5.8632,144.2168,59064
Manacapuru,Manacapuru,Brazil,-3.2896,-60.62,59102
Woodland,Woodland,United States,38.6712,-121.75,59117
Concepción,Concepcion,Paraguay,-23.4064,-57.4344,59118
Viedma,Viedma,Argentina,-40.8,-63,59122
Azua,Azua,Dominican Republic,18.454,-70.729,59139
Novi,Novi,United States,42.4786,-83.4893,59211
Gannan,Gannan,China,47.9204,123.51,59239
Kavala,Kavala,Greece,40.9412,24.4018,59240
Pflugerville,Pflugerville,United States,30.4544,-97.6053,59245
Chapel Hill,Chapel Hill,United States,35.9271,-79.0387,59246
Bangor,Bangor,United States,44.8322,-68.7906,59259
Lappeenranta,Lappeenranta,Finland,61.0671,28.1833,59276
Santa Rosa,Santa Rosa,Brazil,-27.8695,-54.46,59281
San Felipe,San Felipe,Chile,-32.75,-70.72,59294
Dengzhou,Dengzhou,China,32.6804,112.08,59338
Midland,Midland,United States,43.6239,-84.2316,59343
Coconut Creek,Coconut Creek,United States,26.2803,-80.1842,59405
Carazinho,Carazinho,Brazil,-28.29,-52.8,59417
Truc Giang,Truc Giang,Vietnam,10.235,106.375,59442
Drummondville,Drummondville,Canada,45.8833,-72.4834,59489
Béja,Beja,Tunisia,36.7304,9.19,59567
Leticia,Leticia,Colombia,-4.22,-69.94,59575
Dublin,Dublin,United States,37.7161,-121.8962,59583
Växjö,Vaxjo,Sweden,56.8837,14.8167,59600
São Borja,Sao Borja,Brazil,-28.6596,-56.01,59613
Meriden,Meriden,United States,41.5367,-72.7943,59622
Pontiac,Pontiac,United States,42.6493,-83.2878,59698
Itapetinga,Itapetinga,Brazil,-15.25,-40.25,59721
Linares,Linares,Spain,38.0833,-3.6334,59761
Saint Clair Shores,Saint Clair Shores,United States,42.4922,-82.8957,59775
Nkhotakota,Nkhotakota,Malawi,-12.9163,34.3,59854
Gorno Altaysk,Gorno Altaysk,Russia,51.9613,85.9577,59868
Kotlas,Kotlas,Russia,61.2631,46.6631,59879
La Mesa,La Mesa,United States,32.7703,-117.0203,59948
Goldsboro,Goldsboro,United States,35.3777,-77.9721,59969
Uíge,Uige,Angola,-7.62,15.05,60008
Crotone,Crotone,Italy,39.0833,17.1233,60010
Gardena,Gardena,United States,33.8944,-118.3073,60048
Caratinga,Caratinga,Brazil,-19.79,-42.14,60066
West Allis,West Allis,United States,43.0068,-88.0296,60087
Morristown,Morristown,United States,36.2043,-83.3,60098
Bristol,Bristol,United States,41.6812,-72.9407,60147
Pirapora,Pirapora,Brazil,-17.33,-44.93,60164
Lankaran,Lankaran,Azerbaijan,38.754,48.8511,60180
Mbanza-Congo,Mbanza-Congo,Angola,-6.2696,14.24,60182
Noblesville,Noblesville,United States,40.0354,-86.0056,60183
Zima,Zima,Russia,53.9331,102.0331,60239
Banfora,Banfora,Burkina Faso,10.6304,-4.76,60288
Benton Harbor,Benton Harbor,United States,42.116,-86.4484,60298
Khujayli,Khujayli,Uzbekistan,42.4047,59.4517,60401
Pirassununga,Pirassununga,Brazil,-21.99,-47.43,60413
Taylorsville,Taylorsville,United States,40.657,-111.9493,60436
Albany,Albany,United States,44.6274,-123.0966,60463
Brentwood,Brentwood,United States,37.9356,-121.719,60532
Langzhong,Langzhong,China,31.5759,105.9656,60542
Lokoja,Lokoja,Nigeria,7.8004,6.7399,60579
Tidore,Tidore,Indonesia,0.6964,127.436,60611
Cupertino,Cupertino,United States,37.3167,-122.0465,60643
Lakewood,Lakewood,United States,47.1627,-122.5299,60665
Sfintu-Gheorghe,Sfintu-Gheorghe,Romania,45.868,25.793,60677
